job,operation,machine,processing_time,energy_consumption
0,0,4,16,6
0,0,3,14,4
0,0,0,24,6
0,0,1,11,7
0,0,2,12,7
0,1,2,23,9
0,1,1,21,5
0,1,4,19,7
0,1,0,13,6
0,1,3,24,7
0,2,1,27,4
0,2,4,25,7
0,2,2,28,2
0,2,3,22,5
0,3,1,6,8
0,3,0,20,6
0,3,3,14,9
0,3,2,8,6
0,4,1,7,8
0,4,2,9,8
0,4,3,6,8
0,4,4,12,7
0,4,0,7,8
1,5,4,18,7
1,5,0,15,5
1,5,2,18,7
1,5,3,12,3
1,5,1,16,6
1,6,0,2,8
1,6,4,4,9
1,6,3,3,6
1,6,1,15,10
1,7,1,6,5
1,7,3,4,7
1,7,0,4,7
1,7,2,7,7
1,7,4,12,10
1,8,2,15,8
1,8,1,21,5
1,8,4,16,4
1,8,3,19,6
1,8,0,14,5
1,9,3,22,4
1,9,2,22,5
1,9,4,12,4
1,9,1,10,2
2,10,4,23,5
2,10,2,21,6
2,10,3,19,4
2,10,0,29,5
2,10,1,20,6
2,11,4,22,3
2,11,2,16,5
2,11,3,13,3
2,11,1,14,3
2,12,3,10,3
2,12,0,6,2
2,12,4,9,6
2,12,2,7,6
2,13,4,2,6
2,13,1,7,3
2,13,0,13,5
2,13,2,4,6
2,14,3,21,3
2,14,1,16,6
2,14,0,15,4
2,14,2,14,3
3,15,0,19,4
3,15,4,7,6
3,15,2,19,5
3,15,3,10,4
3,16,2,30,4
3,16,4,21,8
3,16,0,32,5
3,16,1,20,4
3,17,3,5,3
3,17,4,5,5
3,17,1,7,4
3,17,2,2,2
3,17,0,3,6
3,18,2,5,6
3,18,1,11,5
3,18,4,16,6
3,18,0,10,8
3,18,3,7,5
3,19,0,21,8
3,19,3,24,8
3,19,4,10,8
3,19,1,15,5
4,20,2,20,3
4,20,1,15,3
4,20,4,10,5
4,20,0,7,2
4,20,3,20,5
4,21,3,14,5
4,21,2,14,3
4,21,4,15,5
4,21,1,20,7
4,21,0,13,5
4,22,2,19,3
4,22,0,20,7
4,22,1,19,3
4,22,4,24,3
4,22,3,18,7
4,23,2,22,5
4,23,1,18,9
4,23,3,16,7
4,23,0,11,6
4,24,4,25,5
4,24,2,16,6
4,24,0,18,3
4,24,3,19,2
5,25,0,6,4
5,25,2,3,2
5,25,4,12,7
5,25,3,4,7
5,25,1,8,2
5,26,2,10,5
5,26,4,10,10
5,26,0,9,9
5,26,3,17,7
5,26,1,17,8
5,27,3,9,6
5,27,2,23,5
5,27,0,17,6
5,27,4,14,2
5,27,1,21,2
5,28,0,17,2
5,28,4,22,4
5,28,2,15,2
5,28,1,23,6
5,28,3,21,6
5,29,1,29,1
5,29,4,29,2
5,29,0,26,2
5,29,3,19,1
5,29,2,29,3
6,30,4,11,8
6,30,3,3,4
6,30,2,3,6
6,30,1,10,5
6,30,0,10,7
6,31,2,26,4
6,31,3,24,8
6,31,1,23,6
6,31,0,22,6
6,32,0,17,2
6,32,1,17,6
6,32,3,21,7
6,32,4,14,7
6,32,2,23,2
6,33,4,19,7
6,33,1,16,7
6,33,2,24,8
6,33,0,29,10
6,33,3,18,10
6,34,0,10,5
6,34,2,6,5
6,34,3,9,8
6,34,1,13,10
7,35,0,2,8
7,35,3,4,8
7,35,1,1,5
7,35,4,6,7
7,35,2,2,6
7,36,3,7,7
7,36,4,14,3
7,36,1,3,5
7,36,2,2,6
7,37,1,15,4
7,37,2,25,4
7,37,4,18,8
7,37,0,16,3
7,38,1,5,6
7,38,4,13,8
7,38,2,4,5
7,38,3,7,10
7,39,3,6,6
7,39,0,8,4
7,39,4,10,6
7,39,2,12,6
8,40,0,17,10
8,40,4,23,8
8,40,1,23,9
8,40,2,18,5
8,40,3,29,6
8,41,3,13,7
8,41,4,13,6
8,41,0,16,5
8,41,2,12,7
8,42,1,22,8
8,42,0,16,7
8,42,3,12,7
8,42,4,24,7
8,43,2,5,7
8,43,0,2,9
8,43,3,6,6
8,43,1,10,8
8,44,0,15,6
8,44,1,5,3
8,44,4,13,4
8,44,2,7,6
9,45,3,24,2
9,45,4,19,6
9,45,2,29,6
9,45,1,26,5
9,46,0,19,6
9,46,4,23,3
9,46,3,16,3
9,46,1,22,7
9,47,3,18,8
9,47,2,17,6
9,47,4,22,10
9,47,0,15,7
9,48,3,1,6
9,48,0,10,5
9,48,4,1,3
9,48,2,9,4
9,49,2,14,7
9,49,0,15,2
9,49,4,7,3
9,49,3,8,2
9,49,1,7,6
