job,operation,machine,processing_time,energy_consumption
0,0,0,20,8
0,0,3,19,8
0,0,1,10,6
0,0,2,9,4
0,1,2,8,7
0,1,1,12,7
0,1,0,16,4
0,1,3,15,7
0,2,3,16,8
0,2,1,15,6
0,2,0,12,9
0,2,2,21,8
0,3,2,5,7
0,3,1,11,5
0,3,3,9,6
0,3,0,8,8
1,4,1,4,3
1,4,3,13,7
1,4,2,5,7
1,5,2,6,10
1,5,3,11,10
1,5,1,7,7
1,6,1,12,9
1,6,3,21,10
1,6,2,12,9
1,7,3,27,10
1,7,1,29,9
1,7,0,20,10
2,8,1,13,6
2,8,3,21,1
2,8,0,25,4
2,9,2,24,4
2,9,1,26,7
2,9,3,21,8
2,9,0,18,8
2,10,0,20,4
2,10,1,29,3
2,10,3,27,3
2,11,0,18,8
2,11,3,20,8
2,11,2,11,9
2,11,1,9,9
3,12,2,28,7
3,12,0,19,6
3,12,3,20,6
3,12,1,20,8
3,13,0,11,2
3,13,2,18,5
3,13,3,18,4
3,14,1,11,9
3,14,2,13,9
3,14,3,21,7
3,15,0,11,5
3,15,2,12,7
3,15,3,9,3
3,15,1,1,4
4,16,2,13,8
4,16,3,14,5
4,16,1,13,8
4,16,0,20,8
4,17,1,21,6
4,17,3,16,9
4,17,0,15,8
4,17,2,14,9
4,18,0,2,6
4,18,1,4,8
4,18,2,1,8
4,18,3,13,9
4,19,2,12,8
4,19,0,21,10
4,19,1,10,5
5,20,3,24,5
5,20,2,22,5
5,20,1,21,6
5,21,0,17,7
5,21,1,11,2
5,21,2,5,2
5,22,3,3,5
5,22,1,4,9
5,22,2,4,5
5,22,0,4,7
5,23,3,9,5
5,23,1,17,3
5,23,2,23,3
5,23,0,10,6
6,24,2,25,6
6,24,1,24,8
6,24,3,14,6
6,25,3,7,8
6,25,1,16,7
6,25,2,12,7
6,26,0,30,7
6,26,1,26,9
6,26,3,26,6
6,27,2,13,5
6,27,3,8,8
6,27,0,11,5
7,28,1,23,3
7,28,3,26,6
7,28,2,26,6
7,28,0,21,5
7,29,0,21,3
7,29,2,22,7
7,29,3,22,3
7,29,1,14,7
7,30,1,16,6
7,30,0,14,5
7,30,2,13,6
7,30,3,8,2
7,31,2,4,8
7,31,3,9,7
7,31,1,9,5
7,31,0,9,5
8,32,2,18,6
8,32,3,27,4
8,32,1,28,5
8,33,0,16,6
8,33,1,21,3
8,33,2,13,3
8,33,3,20,5
8,34,0,17,7
8,34,2,17,9
8,34,3,10,6
8,34,1,16,6
8,35,3,20,3
8,35,0,20,7
8,35,2,19,2
9,36,2,15,3
9,36,0,4,3
9,36,1,15,4
9,36,3,13,6
9,37,1,5,4
9,37,2,5,4
9,37,3,1,1
9,38,2,8,6
9,38,0,14,5
9,38,1,14,3
9,38,3,9,1
9,39,1,10,6
9,39,3,11,7
9,39,0,14,7
10,40,2,23,8
10,40,1,24,8
10,40,0,20,5
10,41,2,17,4
10,41,0,16,1
10,41,3,17,2
10,41,1,20,6
10,42,2,15,7
10,42,1,22,5
10,42,3,15,10
10,42,0,29,10
10,43,2,19,5
10,43,0,8,5
10,43,3,16,8
11,44,3,4,7
11,44,0,13,9
11,44,2,4,5
11,45,1,9,7
11,45,3,17,6
11,45,0,14,7
11,46,2,1,6
11,46,0,10,5
11,46,3,10,3
11,46,1,3,7
11,47,0,13,6
11,47,3,20,1
11,47,2,6,1
