job,operation,machine,processing_time,energy_consumption
0,0,3,4,5
0,0,2,12,5
0,0,0,9,9
0,1,2,27,3
0,1,1,17,7
0,1,0,28,5
0,2,3,24,8
0,2,2,27,6
0,2,0,16,7
0,2,1,13,4
0,3,0,12,8
0,3,3,8,5
0,3,1,16,8
0,3,2,7,10
1,4,2,20,3
1,4,0,10,2
1,4,3,15,5
1,5,2,3,9
1,5,1,5,6
1,5,3,1,4
1,6,3,26,6
1,6,0,22,3
1,6,1,24,2
1,6,2,16,6
1,7,0,23,4
1,7,1,24,7
1,7,2,28,6
2,8,2,17,5
2,8,3,22,5
2,8,0,9,6
2,8,1,14,5
2,9,3,9,8
2,9,2,14,9
2,9,1,7,9
2,10,0,20,6
2,10,1,17,5
2,10,2,12,6
2,11,3,5,6
2,11,1,5,5
2,11,2,11,4
3,12,3,4,5
3,12,1,10,7
3,12,0,11,7
3,12,2,2,6
3,13,2,15,7
3,13,0,26,8
3,13,1,28,7
3,13,3,26,9
3,14,2,25,1
3,14,1,23,4
3,14,3,24,6
3,15,2,10,5
3,15,0,11,5
3,15,1,23,9
3,15,3,21,9
4,16,3,11,7
4,16,0,15,6
4,16,1,15,7
4,17,2,18,8
4,17,1,12,5
4,17,0,14,5
4,17,3,14,5
4,18,3,18,9
4,18,0,21,7
4,18,2,25,8
4,18,1,25,9
4,19,1,20,5
4,19,3,20,5
4,19,2,22,7
5,20,2,23,4
5,20,3,21,2
5,20,0,21,5
5,20,1,18,4
5,21,3,7,6
5,21,1,9,5
5,21,0,10,6
5,21,2,18,3
5,22,0,8,1
5,22,2,17,6
5,22,1,18,2
5,23,1,27,2
5,23,2,31,6
5,23,3,30,6
5,23,0,29,3
6,24,1,21,5
6,24,2,15,8
6,24,3,19,5
6,25,3,10,3
6,25,0,15,5
6,25,2,15,6
6,26,3,29,7
6,26,1,25,6
6,26,2,22,8
6,27,2,6,6
6,27,3,12,4
6,27,0,1,6
7,28,2,6,4
7,28,1,8,5
7,28,3,10,2
7,29,0,6,10
7,29,1,5,6
7,29,2,5,10
7,30,3,29,2
7,30,2,27,5
7,30,0,18,6
7,30,1,28,6
7,31,1,5,8
7,31,3,10,5
7,31,0,15,8
7,31,2,1,10
8,32,1,30,6
8,32,0,18,7
8,32,2,21,4
8,33,3,11,5
8,33,1,23,6
8,33,2,17,7
8,33,0,16,8
8,34,2,13,8
8,34,3,9,8
8,34,0,16,9
8,35,0,13,6
8,35,3,10,5
8,35,2,5,9
9,36,3,15,9
9,36,0,5,4
9,36,2,13,6
9,37,1,12,5
9,37,3,10,5
9,37,0,21,8
9,37,2,17,6
9,38,2,13,9
9,38,0,14,5
9,38,1,12,9
9,38,3,16,6
9,39,3,8,4
9,39,2,13,7
9,39,0,13,8
10,40,2,21,6
10,40,1,26,5
10,40,3,31,4
10,41,3,18,6
10,41,0,23,4
10,41,2,19,7
10,41,1,13,2
10,42,2,30,6
10,42,1,32,5
10,42,0,21,7
10,43,2,11,7
10,43,3,24,5
10,43,1,23,5
10,43,0,20,9
11,44,0,19,6
11,44,1,18,3
11,44,2,19,5
11,44,3,13,6
11,45,3,17,3
11,45,0,24,5
11,45,2,23,2
11,45,1,13,3
11,46,2,8,6
11,46,3,14,7
11,46,0,21,8
11,46,1,13,7
11,47,2,20,6
11,47,1,24,4
11,47,3,28,5
11,47,0,19,7
