job,operation,machine,processing_time,energy_consumption
0,0,2,10,9
0,0,5,17,9
0,0,0,18,7
0,0,4,5,6
0,1,5,15,3
0,1,1,24,4
0,1,4,14,1
0,1,0,24,4
0,1,3,20,2
0,2,4,26,4
0,2,1,28,5
0,2,5,22,6
0,2,2,18,9
0,3,1,32,4
0,3,5,18,6
0,3,3,21,6
0,3,0,22,6
0,3,4,31,4
0,4,1,15,3
0,4,3,25,2
0,4,2,26,2
0,4,0,19,2
1,5,4,6,1
1,5,0,5,6
1,5,2,7,3
1,5,5,10,1
1,5,1,6,5
1,6,4,21,6
1,6,1,14,3
1,6,0,25,6
1,6,2,11,6
1,7,0,15,9
1,7,3,10,5
1,7,1,12,8
1,7,2,16,8
1,7,4,12,6
1,8,0,10,4
1,8,1,22,7
1,8,3,18,4
1,8,4,22,3
1,9,5,23,7
1,9,2,18,10
1,9,0,25,10
1,9,4,23,8
1,9,3,13,7
2,10,2,7,8
2,10,5,3,5
2,10,3,11,7
2,10,4,1,4
2,10,1,3,3
2,11,3,14,8
2,11,5,16,7
2,11,1,25,8
2,11,0,24,8
2,11,2,27,7
2,12,5,7,7
2,12,1,19,8
2,12,0,9,6
2,12,4,12,6
2,13,3,25,3
2,13,5,28,7
2,13,0,18,2
2,13,2,19,5
2,13,4,17,2
2,14,1,17,6
2,14,3,14,8
2,14,4,24,5
2,14,2,28,4
2,14,5,20,4
3,15,4,17,1
3,15,5,22,6
3,15,3,29,3
3,15,2,23,1
3,15,0,30,6
3,16,0,13,9
3,16,2,9,9
3,16,1,15,9
3,16,5,18,9
3,17,2,7,6
3,17,5,15,6
3,17,3,4,3
3,17,1,9,1
3,18,0,28,10
3,18,3,15,7
3,18,1,23,6
3,18,2,21,8
3,18,5,29,5
3,19,2,17,9
3,19,5,23,8
3,19,1,15,9
3,19,0,17,8
3,19,3,14,8
4,20,4,28,7
4,20,2,28,5
4,20,1,18,3
4,20,0,27,7
4,21,5,12,7
4,21,2,18,6
4,21,0,4,10
4,21,3,14,7
4,21,1,10,9
4,22,0,7,9
4,22,4,16,6
4,22,2,3,8
4,22,3,8,4
4,22,5,6,4
4,23,5,18,4
4,23,0,18,6
4,23,1,13,2
4,23,3,19,2
4,24,5,14,3
4,24,0,10,8
4,24,2,7,8
4,24,3,21,6
4,24,1,13,7
5,25,2,25,4
5,25,5,22,4
5,25,3,21,5
5,25,4,27,1
5,25,1,18,6
5,26,3,5,5
5,26,2,2,7
5,26,0,5,7
5,26,5,13,7
5,27,1,24,10
5,27,2,27,9
5,27,4,20,7
5,27,3,26,7
5,28,1,23,6
5,28,4,17,10
5,28,3,22,6
5,28,5,18,5
5,29,2,15,6
5,29,4,10,8
5,29,1,18,10
5,29,5,18,10
5,29,3,14,6
6,30,2,8,4
6,30,4,11,8
6,30,0,19,5
6,30,3,8,3
6,30,5,19,7
6,31,1,2,5
6,31,2,6,6
6,31,5,6,9
6,31,4,8,6
6,31,3,1,9
6,32,0,30,1
6,32,5,22,1
6,32,3,21,3
6,32,1,18,2
6,32,4,20,4
6,33,5,21,6
6,33,1,20,9
6,33,4,20,9
6,33,0,20,6
6,34,3,13,7
6,34,5,5,7
6,34,4,13,8
6,34,2,18,9
7,35,1,7,8
7,35,3,4,7
7,35,2,10,9
7,35,0,8,6
7,36,2,14,7
7,36,3,25,8
7,36,1,14,3
7,36,4,20,8
7,36,0,19,4
7,37,5,2,6
7,37,4,4,4
7,37,0,14,5
7,37,2,10,2
7,37,1,5,1
7,38,1,6,7
7,38,5,12,2
7,38,4,11,4
7,38,0,15,5
7,39,0,27,8
7,39,2,16,5
7,39,5,22,7
7,39,1,27,7
8,40,2,21,8
8,40,4,8,7
8,40,1,7,7
8,40,3,11,8
8,41,5,9,9
8,41,4,14,7
8,41,2,15,7
8,41,1,4,5
8,41,3,13,5
8,42,4,15,8
8,42,1,11,5
8,42,3,14,8
8,42,0,8,7
8,43,5,11,6
8,43,3,12,4
8,43,1,22,1
8,43,0,14,3
8,44,5,12,8
8,44,0,16,9
8,44,3,19,9
8,44,2,23,4
8,44,1,22,7
9,45,4,20,5
9,45,5,28,8
9,45,1,21,8
9,45,3,23,6
9,46,3,21,6
9,46,4,13,7
9,46,1,19,9
9,46,0,19,8
9,47,3,20,7
9,47,5,25,5
9,47,2,18,8
9,47,4,19,6
9,48,2,17,8
9,48,1,16,7
9,48,3,21,7
9,48,5,10,4
9,48,0,18,7
9,49,4,16,4
9,49,0,19,4
9,49,1,16,6
9,49,3,22,5
10,50,3,17,7
10,50,0,12,8
10,50,4,15,6
10,50,2,15,6
10,51,5,22,7
10,51,2,14,4
10,51,4,10,5
10,51,3,20,4
10,52,3,7,3
10,52,1,12,6
10,52,5,9,1
10,52,4,10,3
10,52,0,4,3
10,53,1,16,9
10,53,3,14,10
10,53,5,20,5
10,53,4,11,9
10,54,2,3,8
10,54,0,13,7
10,54,3,8,8
10,54,1,2,6
10,54,4,7,7
11,55,1,12,8
11,55,2,16,8
11,55,4,6,7
11,55,5,7,6
11,55,3,17,10
11,56,0,10,1
11,56,3,12,2
11,56,4,9,3
11,56,2,9,4
11,56,5,16,1
11,57,5,17,7
11,57,4,18,6
11,57,1,23,5
11,57,3,19,2
11,58,4,7,7
11,58,5,10,8
11,58,3,17,5
11,58,0,15,7
11,59,4,25,1
11,59,2,25,6
11,59,5,30,4
11,59,1,31,1
11,59,0,21,6
