job,operation,machine,processing_time,energy_consumption
0,0,0,10,6
0,0,3,15,8
0,0,1,10,6
0,1,3,3,7
0,1,2,9,9
0,1,1,11,8
0,1,0,9,10
0,2,1,2,7
0,2,2,8,8
0,2,0,6,4
0,2,3,5,6
0,3,0,4,8
0,3,3,8,6
0,3,1,6,3
0,3,2,7,5
1,4,0,28,6
1,4,3,24,7
1,4,1,21,9
1,5,1,21,7
1,5,2,14,5
1,5,0,21,10
1,5,3,16,8
1,6,3,23,4
1,6,1,18,4
1,6,0,12,4
1,6,2,25,3
1,7,0,12,4
1,7,1,8,7
1,7,2,9,7
2,8,2,19,4
2,8,3,27,4
2,8,1,22,7
2,9,1,13,3
2,9,3,15,4
2,9,0,12,2
2,10,1,16,2
2,10,0,16,3
2,10,3,16,4
2,10,2,23,5
2,11,1,15,8
2,11,0,15,8
2,11,3,8,6
3,12,3,22,7
3,12,0,22,9
3,12,1,24,7
3,13,3,19,6
3,13,2,19,8
3,13,0,21,7
3,13,1,23,7
3,14,0,23,9
3,14,1,11,6
3,14,2,18,4
3,15,1,6,6
3,15,0,10,5
3,15,2,10,4
4,16,2,4,3
4,16,3,4,6
4,16,1,7,6
4,16,0,1,4
4,17,0,6,5
4,17,3,11,3
4,17,1,15,8
4,17,2,19,3
4,18,1,19,6
4,18,2,19,2
4,18,3,8,6
4,19,3,16,4
4,19,1,16,4
4,19,0,25,9
5,20,1,8,3
5,20,2,15,8
5,20,3,20,4
5,20,0,16,3
5,21,1,8,4
5,21,3,1,5
5,21,2,4,5
5,21,0,11,6
5,22,0,7,6
5,22,3,7,5
5,22,1,16,3
5,23,2,20,7
5,23,1,24,7
5,23,0,27,6
5,23,3,14,9
6,24,1,21,5
6,24,2,14,8
6,24,0,19,7
6,25,2,3,1
6,25,3,16,4
6,25,1,9,1
6,25,0,10,6
6,26,3,25,4
6,26,1,24,7
6,26,0,19,5
6,27,0,30,3
6,27,3,31,3
6,27,1,29,3
7,28,1,9,7
7,28,0,6,6
7,28,3,10,7
7,28,2,14,4
7,29,3,19,9
7,29,2,27,6
7,29,0,15,4
7,30,1,12,3
7,30,2,15,3
7,30,3,9,4
7,30,0,8,6
7,31,0,11,7
7,31,1,9,2
7,31,3,11,6
7,31,2,10,5
8,32,3,13,4
8,32,1,13,4
8,32,0,20,9
8,32,2,14,8
8,33,0,9,4
8,33,3,11,6
8,33,1,5,4
8,34,1,11,7
8,34,2,11,10
8,34,3,7,5
8,35,0,18,3
8,35,3,11,6
8,35,2,11,3
9,36,1,5,4
9,36,2,4,5
9,36,3,9,5
9,37,3,19,5
9,37,1,22,6
9,37,2,14,6
9,38,1,21,4
9,38,2,14,5
9,38,0,17,4
9,38,3,13,4
9,39,2,20,5
9,39,0,15,4
9,39,1,23,3
10,40,3,25,9
10,40,1,17,8
10,40,0,17,9
10,40,2,25,7
10,41,1,22,4
10,41,0,17,3
10,41,2,26,3
10,41,3,27,5
10,42,0,4,5
10,42,1,4,5
10,42,3,13,4
10,42,2,7,4
10,43,2,3,7
10,43,0,9,4
10,43,1,12,7
10,43,3,8,7
11,44,0,9,9
11,44,3,16,8
11,44,1,11,9
11,44,2,11,6
11,45,1,14,2
11,45,0,6,3
11,45,3,11,3
11,45,2,9,6
11,46,3,18,10
11,46,1,24,8
11,46,2,19,5
11,46,0,15,10
11,47,3,22,8
11,47,2,23,8
11,47,1,29,6
11,47,0,19,8
