job,operation,machine,processing_time,energy_consumption
0,0,4,21,6
0,0,1,31,3
0,0,0,18,3
0,0,3,24,2
0,1,3,7,7
0,1,1,10,10
0,1,0,9,8
0,1,4,16,6
0,1,2,10,10
0,2,4,28,2
0,2,3,24,4
0,2,1,22,2
0,2,2,24,5
0,3,1,7,5
0,3,3,1,7
0,3,4,5,7
0,3,0,5,4
0,4,2,23,5
0,4,0,15,7
0,4,4,12,6
0,4,1,15,3
0,4,3,12,8
1,5,1,7,3
1,5,2,9,5
1,5,0,12,6
1,5,4,12,5
1,6,0,3,2
1,6,3,9,1
1,6,1,6,6
1,6,4,5,4
1,6,2,6,3
1,7,0,18,8
1,7,4,10,4
1,7,1,16,3
1,7,3,11,6
1,8,4,20,5
1,8,1,24,10
1,8,2,13,9
1,8,0,15,6
1,8,3,14,7
1,9,3,3,2
1,9,4,10,6
1,9,1,10,4
1,9,0,4,6
2,10,1,19,7
2,10,4,12,6
2,10,2,11,5
2,10,3,23,4
2,10,0,24,2
2,11,1,11,6
2,11,2,19,2
2,11,3,18,4
2,11,0,22,3
2,11,4,14,5
2,12,4,31,8
2,12,3,25,5
2,12,1,24,8
2,12,2,21,3
2,12,0,27,5
2,13,4,29,4
2,13,3,23,3
2,13,2,26,7
2,13,1,27,7
2,13,0,26,7
2,14,2,27,2
2,14,3,23,3
2,14,0,25,3
2,14,1,29,2
2,14,4,18,1
3,15,3,2,7
3,15,1,2,6
3,15,2,10,7
3,15,4,5,7
3,15,0,10,7
3,16,1,9,9
3,16,2,22,5
3,16,0,8,6
3,16,3,11,7
3,17,2,4,2
3,17,0,14,7
3,17,4,2,2
3,17,3,16,3
3,17,1,11,4
3,18,1,15,2
3,18,2,22,1
3,18,0,27,5
3,18,4,15,6
3,18,3,28,2
3,19,2,12,8
3,19,3,16,9
3,19,1,20,9
3,19,4,20,7
3,19,0,13,8
4,20,1,16,6
4,20,0,14,3
4,20,3,17,2
4,20,2,13,2
4,21,2,18,6
4,21,3,14,5
4,21,4,14,5
4,21,0,24,4
4,22,0,13,6
4,22,3,16,5
4,22,4,13,2
4,22,1,18,1
4,22,2,15,4
4,23,0,7,6
4,23,2,17,5
4,23,1,15,1
4,23,3,15,5
4,23,4,15,1
4,24,1,7,8
4,24,4,7,8
4,24,2,13,9
4,24,3,7,6
4,24,0,10,9
5,25,4,12,9
5,25,1,11,4
5,25,0,11,7
5,25,3,4,6
5,25,2,10,5
5,26,4,15,5
5,26,1,12,7
5,26,0,24,6
5,26,2,13,8
5,26,3,20,4
5,27,4,14,5
5,27,1,10,6
5,27,2,15,5
5,27,0,13,6
5,27,3,4,9
5,28,1,13,7
5,28,0,11,5
5,28,4,20,8
5,28,2,23,6
5,28,3,12,10
5,29,0,20,8
5,29,2,21,7
5,29,3,25,4
5,29,4,26,8
6,30,3,19,4
6,30,0,17,7
6,30,4,24,7
6,30,2,17,8
6,31,0,6,6
6,31,4,12,3
6,31,2,6,4
6,31,1,2,5
6,32,3,3,7
6,32,4,2,9
6,32,2,13,8
6,32,0,14,4
6,32,1,6,8
6,33,1,16,2
6,33,2,17,2
6,33,0,16,4
6,33,4,23,5
6,34,4,22,5
6,34,1,29,4
6,34,2,25,6
6,34,3,22,6
7,35,0,7,5
7,35,4,5,4
7,35,1,17,5
7,35,3,13,4
7,36,1,11,6
7,36,0,20,2
7,36,2,21,4
7,36,3,11,1
7,36,4,13,4
7,37,3,21,8
7,37,1,17,4
7,37,0,20,8
7,37,2,23,6
7,37,4,19,6
7,38,2,13,7
7,38,4,13,8
7,38,3,15,5
7,38,0,15,8
7,39,0,27,4
7,39,1,18,3
7,39,2,17,4
7,39,4,28,3
7,39,3,20,4
8,40,1,15,8
8,40,3,21,8
8,40,4,9,4
8,40,2,17,8
8,40,0,17,4
8,41,1,11,8
8,41,4,17,5
8,41,2,25,3
8,41,3,17,3
8,42,1,8,2
8,42,4,2,6
8,42,2,9,2
8,42,3,13,6
8,42,0,7,5
8,43,2,6,1
8,43,0,4,4
8,43,4,10,6
8,43,3,5,3
8,44,3,10,7
8,44,2,12,8
8,44,0,9,8
8,44,4,4,4
8,44,1,6,6
9,45,4,8,6
9,45,1,5,6
9,45,2,14,6
9,45,0,8,5
9,45,3,11,7
9,46,2,11,9
9,46,1,5,6
9,46,0,7,8
9,46,3,6,5
9,46,4,13,7
9,47,1,10,8
9,47,4,10,8
9,47,0,14,10
9,47,3,16,8
9,48,2,12,10
9,48,3,9,7
9,48,1,5,5
9,48,4,8,9
9,48,0,4,9
9,49,3,8,6
9,49,0,7,3
9,49,4,4,6
9,49,1,3,1
