job,operation,machine,processing_time,energy_consumption
0,0,0,13,3
0,0,3,16,6
0,0,1,19,4
0,1,3,12,7
0,1,0,11,5
0,1,2,20,4
0,1,1,14,5
0,2,0,17,4
0,2,3,9,6
0,2,1,14,5
0,2,2,12,1
0,3,0,17,5
0,3,3,21,7
0,3,1,20,6
1,4,2,16,6
1,4,3,17,5
1,4,0,12,6
1,5,3,9,7
1,5,0,11,5
1,5,1,19,7
1,6,1,19,4
1,6,3,14,4
1,6,0,17,5
1,6,2,6,8
1,7,1,21,3
1,7,2,15,7
1,7,0,20,8
1,7,3,21,3
2,8,1,16,6
2,8,3,20,6
2,8,0,18,2
2,9,0,23,7
2,9,3,14,6
2,9,2,12,3
2,9,1,12,7
2,10,0,15,6
2,10,2,11,1
2,10,1,13,5
2,10,3,21,5
2,11,1,20,4
2,11,0,28,3
2,11,2,18,2
2,11,3,27,2
3,12,2,23,10
3,12,1,20,6
3,12,3,24,9
3,13,1,17,6
3,13,3,19,8
3,13,0,21,5
3,14,3,3,6
3,14,1,4,5
3,14,2,11,5
3,14,0,14,5
3,15,2,11,6
3,15,1,7,3
3,15,0,6,3
4,16,0,13,3
4,16,3,25,4
4,16,2,12,2
4,16,1,22,5
4,17,3,4,10
4,17,0,14,6
4,17,1,9,6
4,18,3,31,4
4,18,1,22,5
4,18,0,32,5
4,18,2,18,5
4,19,0,9,9
4,19,2,11,7
4,19,1,5,4
4,19,3,18,6
5,20,3,23,4
5,20,0,13,7
5,20,2,26,9
5,21,1,6,5
5,21,3,18,8
5,21,0,6,5
5,21,2,13,10
5,22,0,17,6
5,22,3,14,7
5,22,1,17,9
5,23,3,18,1
5,23,1,17,2
5,23,0,17,3
6,24,2,24,7
6,24,1,22,4
6,24,0,28,3
6,24,3,17,2
6,25,2,24,8
6,25,0,24,3
6,25,3,22,6
6,26,3,12,7
6,26,0,7,7
6,26,1,8,4
6,27,0,14,6
6,27,2,16,8
6,27,3,15,9
6,27,1,26,5
7,28,1,5,3
7,28,2,8,2
7,28,3,5,1
7,29,2,13,7
7,29,1,10,5
7,29,0,16,5
7,29,3,12,9
7,30,1,9,7
7,30,2,9,5
7,30,3,7,8
7,31,1,19,9
7,31,0,18,8
7,31,2,14,5
8,32,2,10,6
8,32,3,16,4
8,32,0,10,4
8,32,1,20,6
8,33,3,28,7
8,33,1,20,6
8,33,2,24,6
8,33,0,27,7
8,34,0,15,4
8,34,2,18,5
8,34,1,24,3
8,35,2,26,10
8,35,1,20,8
8,35,0,27,6
8,35,3,17,6
9,36,0,31,6
9,36,1,18,8
9,36,2,20,9
9,36,3,19,6
9,37,2,18,7
9,37,0,25,2
9,37,3,23,3
9,38,0,11,5
9,38,3,11,1
9,38,2,3,4
9,38,1,13,5
9,39,2,20,9
9,39,3,19,7
9,39,1,17,5
10,40,1,28,8
10,40,0,20,9
10,40,2,29,9
10,40,3,31,6
10,41,0,22,2
10,41,2,12,3
10,41,3,22,7
10,42,3,6,6
10,42,0,11,1
10,42,1,20,3
10,43,1,8,6
10,43,0,3,4
10,43,3,12,8
11,44,3,17,4
11,44,0,12,5
11,44,1,10,6
11,44,2,5,2
11,45,0,10,6
11,45,2,11,6
11,45,1,11,4
11,46,3,16,8
11,46,2,3,6
11,46,0,11,5
11,46,1,5,6
11,47,2,23,7
11,47,1,18,5
11,47,0,17,6
