job,operation,machine,processing_time,energy_consumption
0,0,3,7,9
0,0,4,12,5
0,0,5,13,8
0,0,2,6,5
0,1,5,18,8
0,1,2,26,9
0,1,1,22,5
0,1,4,28,9
0,2,4,18,10
0,2,3,20,6
0,2,0,20,10
0,2,1,24,8
0,3,5,16,8
0,3,1,21,8
0,3,4,28,8
0,3,3,24,3
0,3,2,28,7
0,4,3,27,10
0,4,0,23,5
0,4,5,23,8
0,4,1,31,9
0,4,2,22,7
1,5,2,8,5
1,5,4,10,3
1,5,0,13,4
1,5,1,13,4
1,5,3,9,6
1,6,4,5,4
1,6,5,4,4
1,6,2,10,3
1,6,0,5,4
1,6,1,11,2
1,7,1,14,4
1,7,5,1,7
1,7,4,5,6
1,7,3,11,7
1,8,1,4,7
1,8,2,2,8
1,8,0,3,5
1,8,5,7,5
1,9,0,6,8
1,9,5,13,4
1,9,4,17,7
1,9,1,5,6
2,10,5,9,8
2,10,2,14,10
2,10,0,11,6
2,10,4,7,6
2,10,1,15,8
2,11,0,17,5
2,11,2,19,2
2,11,3,23,2
2,11,4,23,2
2,12,4,14,5
2,12,0,21,5
2,12,5,26,6
2,12,2,25,6
2,12,1,26,8
2,13,1,23,9
2,13,2,28,5
2,13,4,28,8
2,13,3,20,6
2,13,5,27,8
2,14,5,19,6
2,14,1,12,4
2,14,3,13,6
2,14,4,19,6
3,15,3,15,8
3,15,0,11,6
3,15,1,10,5
3,15,2,9,6
3,15,4,19,6
3,16,4,8,2
3,16,1,18,2
3,16,2,10,2
3,16,5,16,3
3,16,0,17,4
3,17,3,15,5
3,17,5,3,6
3,17,0,6,7
3,17,1,8,9
3,18,3,5,7
3,18,1,9,10
3,18,4,5,6
3,18,5,1,9
3,19,2,6,7
3,19,0,13,9
3,19,3,15,6
3,19,4,8,6
4,20,5,12,9
4,20,0,17,7
4,20,4,10,10
4,20,3,11,8
4,21,5,21,1
4,21,1,16,3
4,21,3,19,6
4,21,4,11,5
4,22,1,2,6
4,22,3,1,1
4,22,2,3,3
4,22,0,5,1
4,22,4,6,4
4,23,1,25,4
4,23,2,25,6
4,23,5,13,3
4,23,0,16,8
4,23,3,22,4
4,24,0,18,4
4,24,3,11,6
4,24,5,24,4
4,24,4,15,2
4,24,1,14,2
5,25,2,24,8
5,25,1,10,6
5,25,5,12,4
5,25,4,10,6
5,26,0,22,4
5,26,1,17,8
5,26,5,18,7
5,26,4,14,8
5,27,5,13,6
5,27,0,12,4
5,27,1,15,1
5,27,3,14,3
5,27,4,11,4
5,28,1,15,4
5,28,4,13,7
5,28,5,17,6
5,28,0,21,7
5,28,3,18,4
5,29,0,22,6
5,29,1,19,8
5,29,2,14,9
5,29,5,23,7
5,29,3,28,7
6,30,5,25,10
6,30,4,20,6
6,30,2,25,6
6,30,3,15,10
6,30,0,24,7
6,31,4,14,3
6,31,2,10,3
6,31,1,17,6
6,31,5,9,4
6,32,4,12,8
6,32,1,13,3
6,32,2,18,5
6,32,5,13,7
6,32,3,22,8
6,33,2,20,4
6,33,4,27,6
6,33,3,22,3
6,33,0,17,4
6,33,1,15,4
6,34,2,15,2
6,34,1,9,5
6,34,3,10,3
6,34,0,18,3
7,35,2,8,10
7,35,3,6,5
7,35,5,1,7
7,35,1,5,5
7,36,4,11,3
7,36,1,4,6
7,36,3,9,6
7,36,0,3,4
7,36,2,14,3
7,37,5,8,5
7,37,2,15,3
7,37,3,13,4
7,37,0,11,7
7,37,1,14,2
7,38,1,19,5
7,38,0,16,7
7,38,5,15,3
7,38,2,19,5
7,39,5,18,1
7,39,3,27,1
7,39,2,19,6
7,39,0,21,1
8,40,1,19,10
8,40,4,17,7
8,40,5,22,8
8,40,3,21,6
8,41,0,21,5
8,41,4,24,5
8,41,5,24,8
8,41,2,26,4
8,42,0,24,4
8,42,5,26,4
8,42,3,16,6
8,42,1,20,7
8,42,4,20,8
8,43,1,13,6
8,43,4,3,1
8,43,0,11,4
8,43,2,4,4
8,43,3,7,2
8,44,3,14,10
8,44,5,10,10
8,44,4,13,8
8,44,1,9,6
8,44,0,9,9
9,45,5,13,3
9,45,0,12,6
9,45,1,9,2
9,45,3,10,5
9,45,4,4,2
9,46,5,20,3
9,46,3,26,5
9,46,4,17,8
9,46,0,24,6
9,46,1,23,5
9,47,2,27,7
9,47,4,26,9
9,47,0,28,7
9,47,1,26,6
9,47,3,23,7
9,48,2,7,5
9,48,0,15,3
9,48,1,3,6
9,48,5,14,5
9,49,3,18,6
9,49,0,14,3
9,49,2,8,4
9,49,4,22,3
10,50,1,28,7
10,50,4,19,4
10,50,2,25,7
10,50,5,19,5
10,50,0,16,2
10,51,1,16,3
10,51,5,7,7
10,51,2,15,7
10,51,3,13,3
10,52,4,7,7
10,52,3,16,6
10,52,0,7,3
10,52,2,6,5
10,53,0,26,6
10,53,2,20,5
10,53,1,26,7
10,53,3,20,5
10,54,0,21,3
10,54,1,20,2
10,54,3,22,3
10,54,2,26,1
11,55,4,26,5
11,55,1,23,9
11,55,2,29,10
11,55,5,19,9
11,55,3,22,5
11,56,3,3,5
11,56,1,1,7
11,56,5,4,9
11,56,4,7,5
11,56,2,3,7
11,57,2,9,4
11,57,5,14,5
11,57,4,6,3
11,57,0,6,2
11,57,1,10,4
11,58,0,10,5
11,58,3,7,1
11,58,1,6,1
11,58,4,11,6
11,59,1,1,5
11,59,0,10,5
11,59,3,3,5
11,59,2,7,6
11,59,5,11,7
