job,operation,machine,processing_time,energy_consumption
0,0,3,15,7
0,0,2,16,4
0,0,0,15,5
0,1,0,29,5
0,1,2,19,6
0,1,1,29,6
0,1,3,18,7
0,2,1,18,8
0,2,0,18,6
0,2,3,21,5
0,3,2,16,6
0,3,0,14,6
0,3,3,14,5
1,4,2,5,2
1,4,1,7,3
1,4,0,2,6
1,5,3,10,7
1,5,2,18,7
1,5,1,9,5
1,5,0,12,6
1,6,3,12,7
1,6,2,19,8
1,6,1,10,6
1,7,1,16,4
1,7,3,21,7
1,7,2,22,8
1,7,0,11,4
2,8,1,18,5
2,8,3,19,6
2,8,2,25,5
2,8,0,26,5
2,9,2,6,3
2,9,3,15,4
2,9,0,7,1
2,9,1,7,5
2,10,0,4,1
2,10,2,6,4
2,10,1,12,1
2,10,3,7,5
2,11,3,10,5
2,11,1,17,7
2,11,0,7,6
3,12,1,7,4
3,12,3,7,9
3,12,2,14,6
3,13,3,8,6
3,13,0,18,3
3,13,2,11,3
3,13,1,14,4
3,14,3,7,5
3,14,0,10,8
3,14,2,8,8
3,15,2,23,7
3,15,3,24,8
3,15,0,25,6
4,16,2,23,4
4,16,3,29,5
4,16,0,30,6
4,17,2,7,4
4,17,1,5,7
4,17,0,16,6
4,18,0,6,7
4,18,2,6,6
4,18,1,15,4
4,19,2,12,8
4,19,0,4,7
4,19,3,2,9
5,20,2,2,9
5,20,3,12,6
5,20,1,7,8
5,21,0,9,5
5,21,3,11,9
5,21,1,16,8
5,22,1,6,8
5,22,0,7,5
5,22,2,2,5
5,22,3,12,9
5,23,0,26,2
5,23,1,15,4
5,23,2,16,6
5,23,3,26,2
6,24,0,27,7
6,24,3,22,3
6,24,2,19,2
6,24,1,22,5
6,25,2,12,5
6,25,3,6,6
6,25,1,9,6
6,26,3,7,7
6,26,2,10,5
6,26,0,8,7
6,26,1,1,6
6,27,3,11,3
6,27,0,1,4
6,27,1,9,1
6,27,2,3,2
7,28,0,21,2
7,28,3,19,4
7,28,2,9,6
7,28,1,15,2
7,29,2,17,6
7,29,3,4,8
7,29,0,4,4
7,29,1,12,7
7,30,3,18,6
7,30,1,18,10
7,30,0,13,9
7,31,2,21,3
7,31,0,26,4
7,31,1,32,8
7,31,3,23,7
8,32,1,14,2
8,32,0,20,6
8,32,2,19,4
8,32,3,19,3
8,33,0,18,4
8,33,3,20,8
8,33,2,15,8
8,34,0,26,2
8,34,1,20,2
8,34,3,21,2
8,35,2,2,4
8,35,1,3,5
8,35,0,12,5
9,36,3,18,7
9,36,1,20,6
9,36,0,21,5
9,37,2,23,5
9,37,0,14,6
9,37,3,21,5
9,37,1,17,2
9,38,2,12,6
9,38,3,9,4
9,38,0,6,5
9,39,0,1,4
9,39,1,6,9
9,39,2,8,8
9,39,3,2,7
10,40,2,16,3
10,40,3,21,3
10,40,1,17,2
10,41,3,12,3
10,41,0,9,4
10,41,2,9,7
10,42,3,16,9
10,42,2,16,7
10,42,1,19,7
10,42,0,20,8
10,43,1,12,7
10,43,3,15,5
10,43,0,6,7
10,43,2,12,7
11,44,3,6,7
11,44,2,3,4
11,44,1,3,7
11,44,0,1,4
11,45,3,13,9
11,45,1,1,5
11,45,0,6,5
11,45,2,3,7
11,46,2,10,8
11,46,1,9,8
11,46,0,13,3
11,47,3,19,10
11,47,0,16,8
11,47,1,26,7
