job,operation,machine,processing_time,energy_consumption
0,0,4,9,8
0,0,1,15,4
0,0,3,12,7
0,0,2,10,8
0,0,0,20,5
0,1,2,12,5
0,1,3,14,3
0,1,1,14,7
0,1,0,1,3
0,2,3,19,4
0,2,0,27,6
0,2,1,25,4
0,2,4,25,5
0,2,2,20,3
0,3,0,7,4
0,3,3,4,4
0,3,4,10,6
0,3,2,10,4
0,4,0,11,7
0,4,4,1,9
0,4,2,7,7
0,4,3,5,4
0,4,1,14,5
1,5,3,13,6
1,5,4,4,5
1,5,2,12,9
1,5,0,14,7
1,6,2,4,3
1,6,3,15,2
1,6,0,3,6
1,6,4,15,5
1,6,1,3,3
1,7,0,19,4
1,7,1,25,5
1,7,4,20,5
1,7,3,17,7
1,7,2,28,4
1,8,0,18,7
1,8,3,23,4
1,8,4,13,9
1,8,2,24,8
1,9,0,11,4
1,9,2,14,1
1,9,1,12,4
1,9,4,13,6
1,9,3,17,2
2,10,3,15,6
2,10,4,20,3
2,10,2,17,6
2,10,1,13,7
2,11,3,21,7
2,11,1,21,3
2,11,2,24,6
2,11,4,12,6
2,12,0,14,3
2,12,2,23,5
2,12,3,22,2
2,12,1,22,4
2,13,2,10,4
2,13,1,9,3
2,13,0,5,3
2,13,3,6,8
2,13,4,12,7
2,14,3,19,4
2,14,2,18,3
2,14,1,21,5
2,14,0,21,4
2,14,4,15,5
3,15,1,19,3
3,15,2,11,7
3,15,0,9,4
3,15,4,22,6
3,16,2,2,5
3,16,0,15,10
3,16,3,6,6
3,16,4,16,7
3,17,2,9,4
3,17,3,11,5
3,17,1,14,5
3,17,4,7,6
3,17,0,4,2
3,18,2,8,5
3,18,1,8,9
3,18,4,9,8
3,18,3,5,6
3,19,3,9,6
3,19,2,12,7
3,19,4,12,2
3,19,1,6,6
4,20,3,23,5
4,20,1,19,9
4,20,4,20,6
4,20,0,24,4
4,20,2,21,7
4,21,1,20,4
4,21,0,19,3
4,21,4,22,1
4,21,3,23,3
4,22,1,15,1
4,22,3,6,5
4,22,2,6,5
4,22,0,3,1
4,23,4,30,9
4,23,3,19,10
4,23,2,26,8
4,23,0,18,5
4,24,4,14,7
4,24,0,10,4
4,24,1,3,7
4,24,2,6,9
4,24,3,6,6
5,25,2,5,2
5,25,3,15,6
5,25,1,8,4
5,25,4,12,1
5,26,3,5,4
5,26,1,14,4
5,26,4,19,7
5,26,0,9,5
5,26,2,16,4
5,27,1,16,4
5,27,0,21,5
5,27,4,10,2
5,27,2,11,2
5,28,2,13,1
5,28,3,21,2
5,28,4,20,4
5,28,1,14,3
5,28,0,20,6
5,29,0,9,10
5,29,2,12,5
5,29,1,6,5
5,29,4,2,8
6,30,1,3,7
6,30,0,11,7
6,30,2,9,9
6,30,4,4,6
6,30,3,11,8
6,31,1,15,5
6,31,3,14,5
6,31,2,14,7
6,31,0,26,10
6,31,4,23,9
6,32,3,14,6
6,32,1,13,3
6,32,0,17,3
6,32,4,11,1
6,33,3,25,1
6,33,4,14,5
6,33,2,21,6
6,33,1,12,5
6,33,0,16,2
6,34,2,7,4
6,34,4,4,5
6,34,3,9,4
6,34,0,13,7
7,35,0,8,10
7,35,2,3,7
7,35,4,13,10
7,35,3,4,8
7,35,1,9,6
7,36,4,12,2
7,36,2,21,3
7,36,0,21,1
7,36,3,11,2
7,37,1,6,5
7,37,0,9,6
7,37,4,13,5
7,37,2,6,7
7,37,3,10,7
7,38,2,25,9
7,38,0,20,8
7,38,3,22,6
7,38,1,19,7
7,38,4,20,6
7,39,2,23,5
7,39,4,20,9
7,39,1,21,8
7,39,3,16,8
8,40,1,20,8
8,40,3,19,5
8,40,2,16,3
8,40,0,14,5
8,41,1,10,5
8,41,2,6,8
8,41,0,10,7
8,41,3,10,8
8,41,4,5,6
8,42,4,13,6
8,42,1,7,4
8,42,0,10,8
8,42,3,4,7
8,43,3,16,6
8,43,2,27,5
8,43,0,22,6
8,43,4,17,6
8,44,1,21,9
8,44,4,22,7
8,44,3,20,10
8,44,0,12,10
9,45,1,6,7
9,45,3,11,7
9,45,2,5,5
9,45,0,9,6
9,46,3,27,6
9,46,4,24,5
9,46,1,14,5
9,46,2,25,8
9,47,1,7,5
9,47,3,6,4
9,47,0,3,6
9,47,4,8,5
9,47,2,10,7
9,48,2,7,6
9,48,0,7,8
9,48,4,7,5
9,48,3,11,4
9,49,0,21,1
9,49,1,17,3
9,49,2,30,6
9,49,4,24,6
9,49,3,26,4
