job,operation,machine,processing_time,energy_consumption
0,0,1,27,7
0,0,3,25,8
0,0,2,22,4
0,1,3,1,5
0,1,2,9,8
0,1,1,5,9
0,1,0,9,5
0,2,2,9,2
0,2,1,18,6
0,2,0,8,2
0,2,3,20,2
0,3,1,18,5
0,3,3,18,6
0,3,0,23,7
1,4,2,25,3
1,4,3,25,1
1,4,1,21,4
1,4,0,29,6
1,5,3,24,5
1,5,1,28,6
1,5,0,25,6
1,5,2,29,1
1,6,3,11,6
1,6,1,5,7
1,6,0,6,5
1,7,0,7,5
1,7,1,5,6
1,7,3,1,7
1,7,2,1,4
2,8,3,15,3
2,8,0,5,6
2,8,2,12,4
2,9,2,28,6
2,9,3,26,2
2,9,0,25,6
2,10,1,26,6
2,10,2,24,2
2,10,0,24,1
2,10,3,27,5
2,11,3,9,2
2,11,0,11,1
2,11,2,11,1
2,11,1,9,2
3,12,0,4,5
3,12,1,13,5
3,12,3,15,5
3,13,0,3,8
3,13,3,2,6
3,13,2,6,4
3,13,1,4,4
3,14,1,25,8
3,14,3,25,6
3,14,2,23,9
3,14,0,23,7
3,15,2,12,7
3,15,0,13,7
3,15,1,9,3
4,16,0,23,8
4,16,1,11,9
4,16,2,19,8
4,16,3,15,9
4,17,3,31,9
4,17,0,18,6
4,17,2,17,10
4,17,1,24,10
4,18,1,18,9
4,18,3,25,5
4,18,2,18,10
4,19,3,14,2
4,19,2,14,5
4,19,1,10,4
4,19,0,4,7
5,20,0,28,3
5,20,2,16,1
5,20,1,21,5
5,20,3,25,1
5,21,1,31,1
5,21,3,26,6
5,21,2,31,4
5,21,0,28,6
5,22,3,17,4
5,22,1,14,5
5,22,2,11,2
5,22,0,9,6
5,23,1,5,7
5,23,3,17,5
5,23,0,16,5
5,23,2,6,5
6,24,2,5,3
6,24,1,11,3
6,24,3,5,6
6,25,3,21,8
6,25,1,11,6
6,25,2,22,4
6,26,2,25,1
6,26,1,14,6
6,26,0,16,5
6,27,2,1,7
6,27,0,14,8
6,27,1,9,5
6,27,3,7,10
7,28,2,15,6
7,28,3,19,8
7,28,0,11,9
7,28,1,18,5
7,29,3,28,3
7,29,2,26,3
7,29,0,24,1
7,29,1,21,6
7,30,1,5,5
7,30,3,4,4
7,30,0,1,8
7,31,2,15,5
7,31,3,21,7
7,31,0,8,7
7,31,1,20,8
8,32,1,20,2
8,32,2,18,5
8,32,3,31,2
8,33,2,8,10
8,33,1,17,5
8,33,0,21,7
8,33,3,20,7
8,34,0,16,7
8,34,1,6,9
8,34,3,13,8
8,34,2,8,10
8,35,2,14,6
8,35,1,18,5
8,35,3,13,6
9,36,0,31,2
9,36,2,26,2
9,36,3,20,4
9,36,1,29,4
9,37,1,6,5
9,37,0,9,4
9,37,2,3,9
9,37,3,2,4
9,38,0,6,7
9,38,2,1,6
9,38,1,7,5
9,38,3,10,7
9,39,3,27,2
9,39,1,18,7
9,39,2,15,6
9,39,0,19,4
10,40,2,9,5
10,40,0,10,5
10,40,1,16,3
10,40,3,9,4
10,41,2,12,7
10,41,1,4,8
10,41,3,13,6
10,42,1,27,8
10,42,3,22,3
10,42,2,26,3
10,43,2,5,7
10,43,1,19,7
10,43,0,15,9
11,44,0,1,2
11,44,3,3,6
11,44,2,11,5
11,45,0,13,5
11,45,1,11,5
11,45,3,20,2
11,45,2,8,5
11,46,2,17,9
11,46,0,21,5
11,46,1,26,6
11,46,3,30,6
11,47,3,17,4
11,47,0,13,6
11,47,1,18,3
