job,operation,machine,processing_time,energy_consumption
0,0,3,6,10
0,0,2,14,7
0,0,0,18,9
0,0,1,17,9
0,1,0,15,4
0,1,4,19,6
0,1,3,11,2
0,1,2,20,1
0,2,4,7,4
0,2,1,16,4
0,2,3,17,8
0,2,0,10,8
0,2,2,18,7
0,3,1,14,7
0,3,3,10,2
0,3,0,13,7
0,3,2,4,2
0,4,2,18,4
0,4,4,28,4
0,4,1,25,9
0,4,3,24,8
0,4,0,32,5
1,5,3,17,10
1,5,2,19,8
1,5,1,17,9
1,5,0,23,5
1,5,4,12,6
1,6,0,10,8
1,6,4,1,9
1,6,2,1,5
1,6,3,8,8
1,7,3,19,7
1,7,0,23,7
1,7,1,28,6
1,7,4,25,6
1,8,2,11,8
1,8,1,16,4
1,8,4,11,8
1,8,0,12,4
1,8,3,13,6
1,9,2,11,3
1,9,3,2,8
1,9,4,8,6
1,9,1,7,3
1,9,0,2,5
2,10,3,25,4
2,10,4,14,2
2,10,0,19,6
2,10,1,23,2
2,10,2,20,3
2,11,2,10,1
2,11,1,17,3
2,11,0,7,6
2,11,3,15,2
2,12,4,15,8
2,12,1,6,7
2,12,0,7,3
2,12,2,6,6
2,12,3,1,4
2,13,2,19,8
2,13,1,26,6
2,13,4,24,6
2,13,3,26,3
2,13,0,21,8
2,14,3,22,9
2,14,1,20,8
2,14,0,29,5
2,14,2,18,6
3,15,1,11,6
3,15,3,9,5
3,15,0,10,7
3,15,4,12,7
3,15,2,10,4
3,16,1,6,9
3,16,2,14,6
3,16,3,11,4
3,16,4,5,5
3,17,2,16,9
3,17,0,29,8
3,17,1,27,5
3,17,3,30,10
3,18,3,7,4
3,18,1,10,3
3,18,2,13,2
3,18,0,10,1
3,19,1,15,2
3,19,0,10,6
3,19,3,12,5
3,19,4,9,4
4,20,2,13,2
4,20,4,2,3
4,20,0,6,6
4,20,1,10,1
4,20,3,16,2
4,21,1,8,3
4,21,2,11,6
4,21,3,4,5
4,21,4,7,2
4,21,0,2,6
4,22,3,12,5
4,22,1,3,8
4,22,4,6,3
4,22,2,4,6
4,22,0,1,6
4,23,4,9,6
4,23,1,22,5
4,23,0,18,7
4,23,3,12,10
4,23,2,19,10
4,24,0,19,2
4,24,4,8,4
4,24,1,9,6
4,24,3,13,6
4,24,2,20,1
5,25,2,18,7
5,25,4,9,8
5,25,0,9,9
5,25,3,18,8
5,25,1,8,8
5,26,3,20,8
5,26,0,13,6
5,26,4,21,4
5,26,2,14,4
5,26,1,20,6
5,27,0,6,6
5,27,3,7,7
5,27,2,6,6
5,27,1,16,4
5,27,4,13,5
5,28,1,30,3
5,28,3,29,3
5,28,2,28,8
5,28,0,19,5
5,29,1,8,3
5,29,2,3,3
5,29,0,13,6
5,29,4,5,6
5,29,3,4,6
6,30,4,12,9
6,30,2,15,7
6,30,3,9,9
6,30,0,6,8
6,30,1,4,9
6,31,4,2,5
6,31,0,6,1
6,31,3,12,3
6,31,1,4,2
6,32,1,8,9
6,32,3,3,5
6,32,2,10,10
6,32,4,8,9
6,33,4,5,4
6,33,1,10,7
6,33,3,14,5
6,33,2,19,6
6,33,0,9,2
6,34,0,1,6
6,34,1,3,8
6,34,2,9,6
6,34,3,4,5
6,34,4,8,7
7,35,3,25,3
7,35,0,25,1
7,35,1,25,6
7,35,2,18,4
7,36,3,18,8
7,36,2,15,3
7,36,4,12,3
7,36,0,16,8
7,36,1,18,7
7,37,2,8,5
7,37,0,21,6
7,37,1,19,5
7,37,3,13,4
7,38,2,20,2
7,38,3,17,5
7,38,4,22,2
7,38,1,25,3
7,38,0,19,7
7,39,2,29,1
7,39,4,25,2
7,39,1,16,3
7,39,3,22,5
7,39,0,20,1
8,40,0,29,7
8,40,3,25,7
8,40,2,20,7
8,40,1,23,8
8,40,4,21,4
8,41,2,29,4
8,41,4,21,2
8,41,0,17,2
8,41,3,20,2
8,41,1,25,4
8,42,4,14,4
8,42,0,20,6
8,42,1,18,5
8,42,2,23,9
8,42,3,10,9
8,43,2,3,3
8,43,4,14,8
8,43,0,10,4
8,43,1,11,6
8,43,3,6,3
8,44,1,16,2
8,44,4,12,5
8,44,0,11,6
8,44,3,16,5
8,44,2,7,2
9,45,4,8,10
9,45,3,12,10
9,45,1,10,5
9,45,0,17,8
9,45,2,17,10
9,46,2,20,8
9,46,3,17,4
9,46,4,8,8
9,46,1,12,6
9,47,0,26,9
9,47,2,14,4
9,47,4,20,4
9,47,3,15,5
9,48,1,12,3
9,48,0,1,6
9,48,2,3,8
9,48,3,7,3
9,48,4,9,4
9,49,2,14,6
9,49,1,21,8
9,49,4,18,7
9,49,3,18,5
